pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-22 10:03:01+00:00,9 New Movies Our Critics Are Talking About This Week,"Whether you’re a casual moviegoer or an avid buff, our reviewers think these films are worth knowing about.","At a magical university, two witches — Glinda and Elphaba — meet and become unlikely friends in this musical directed by Jon M. Chu, the first installment in a two-part adaptation of the Broadway show.","Whether you’re a casual moviegoer or an avid buff, our reviewers think these films are worth knowing about.",Culture,2024-11-22
2024-11-22 10:03:01+00:00,6 New Documentaries Our Critics Are Talking About This Week,"Whether you’re a casual viewer or certified fan of the genre, our reviewers think these documentaries are worth knowing about.","Rachel Elizabeth Seed’s mother, Sheila Turner Seed, died when she was 42 and Rachel was 18 months old. In this documentary, she seeks to connect with her mother through her photography.","Whether you’re a casual viewer or certified fan of the genre, our reviewers think these documentaries are worth knowing about.",Culture,2024-11-22
2024-11-22 10:03:05+00:00,Liberals Bet They Could Beat Trump With the Law. They Lost.,A few victories made it easy for Democrats to forget that the law is just another domain of politics where their enemies enjoy power too.,The yearslong effort to vanquish Donald Trump in court was a dismal failure.,A few victories made it easy for Democrats to forget that the law is just another domain of politics where their enemies enjoy power too.,OpEd,2024-11-22
2024-11-22 10:03:18+00:00,Why Trump Allies Say Immigration Hurts American Workers,JD Vance and others on the “new right” say limiting immigration will raise wages and give jobs to sidelined Americans. Many studies suggest otherwise.,"As President-elect Donald J. Trump’s second administration takes shape, his plans for a signature campaign promise are becoming clear: mass deportations of undocumented immigrants, including new detention centers, workplace raids and possibly the mobilization of the military to aid in expulsions.",JD Vance and others on the “new right” say limiting immigration will raise wages and give jobs to sidelined Americans. Many studies suggest otherwise.,Business,2024-11-22
2024-11-22 10:03:19+00:00,"This Beer Is Made From Sewage. And at the Climate Summit, That’s OK.","The hoppy pilsner from Singapore, where freshwater is scarce, is part of an effort to promote recycling solutions.","Food and drink, the fuel that keeps negotiators negotiating and reporters reporting, always gets a lot of attention at climate summits.","The hoppy pilsner from Singapore, where freshwater is scarce, is part of an effort to promote recycling solutions.",Climate,2024-11-22
2024-11-22 10:03:31+00:00,Will This Poem Find Life in Outer Space?,"Together, NASA and the U.S. poet laureate Ada Limón bring a little bit of humanity to the second moon of Jupiter.","On Oct. 14, 2024, the Europa Clipper, the largest interplanetary spacecraft NASA has ever built, launched into the cosmos. If all goes according to plan, over five and a half years, the probe, which has no crew, will travel 1.8 billion miles to see if the watery landscape beneath the icy crust of Jupiter’s second moon, Europa, might be conducive to life. In other words, this mission has the potential to change humanity’s understanding of our place in the solar system.","Together, NASA and the U.S. poet laureate Ada Limón bring a little bit of humanity to the second moon of Jupiter.",Podcasts,2024-11-22
2024-11-22 10:03:34+00:00,The Tallest Building in Queens Rises in Long Island City,"The Orchard, a rental tower with a dizzying array of luxury amenities, caps a decade of rapid development in the neighborhood.","The Orchard is set to be the tallest building in Queens, after topping out at 823 feet this summer. The amenity-rich rental tower in Long Island City is expected to open in early 2026, with 824 units, a third of which will be designated as affordable housing.","The Orchard, a rental tower with a dizzying array of luxury amenities, caps a decade of rapid development in the neighborhood.",RealEstate,2024-11-22
2024-11-22 10:03:43+00:00,"What Green, Yellow and Red Flags Do You Look For When It Comes to Dating?","What behaviors or actions from a potential partner tell you to go ahead, slow down or hit the brakes?",Imagine you have started dating someone new. What signs might you see that would tell you to keep going out with this person? What signs would tell you to hit the brakes?,"What behaviors or actions from a potential partner tell you to go ahead, slow down or hit the brakes?",Learning,2024-11-22
2024-11-22 10:03:50+00:00,The ‘Landslide’ That Wasn’t: Trump and Allies Pump Up His Narrow Victory,The latest vote count shows that Donald J. Trump won the popular vote by one of the smallest margins since the 19th century. But Mr. Trump claims a “powerful mandate.”,"On the night he won a second term, President-elect Donald J. Trump rejoiced in the moment. “America has given us an unprecedented and powerful mandate,” he boasted. In the two and a half weeks since, his campaign has repeatedly heralded his “landslide,” even to market Trump merchandise like the “Official Trump Victory Glass.”",The latest vote count shows that Donald J. Trump won the popular vote by one of the smallest margins since the 19th century. But Mr. Trump claims a “powerful mandate.”,Washington,2024-11-22
2024-11-22 10:03:50+00:00,"In This House, We’re Angry When Government Fails",The Democratic Party needs to rethink what it means to be the party of institutions.,"In any political moment, where the rage collects, where the opposition rallies tells you a lot. Behind Matt Gaetz, the liberals I know have been far angrier about the choice of Robert F. Kennedy Jr. to lead the Department of Health and Human Services than any of Donald Trump’s other picks.",The Democratic Party needs to rethink what it means to be the party of institutions.,OpEd,2024-11-22
2024-11-22 10:03:52+00:00,"The New York Times News Quiz, Nov. 22, 2024",Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Briefing,2024-11-22
2024-11-22 10:03:57+00:00,Will Musk Be the Death of NASA?,"SpaceX is on top right now, and, presumably, Musk wants to keep it that way.","Donald Trump recently asked Elon Musk and Vivek Ramaswamy to head what he called the Department of Government Efficiency, or DOGE, an unofficial initiative for reducing the size of the federal government. It’s not going to be a real department, but its informal advice could guide the budget-cutters at the White House and in Congress.","SpaceX is on top right now, and, presumably, Musk wants to keep it that way.",OpEd,2024-11-22
2024-11-22 10:04:04+00:00,This House Democrat Keeps Winning in Trump Country. Here’s What She Knows.,Lessons from a Democratic winner in Trump country.,"I first met Marie Gluesenkamp Perez in 2022, when she was running what was widely seen as a long-shot Democratic campaign for Congress in a solidly Republican, heavily rural part of Washington State. Shortly before the election, the polling aggregator FiveThirtyEight estimated her chance of victory at a mere 2 percent. But she won, defeating a burgeoning star of the MAGA movement named Joe Kent.",Lessons from a Democratic winner in Trump country.,OpEd,2024-11-22
2024-11-22 10:04:05+00:00,Trump’s Crown Doesn’t Fit,The Constitution is not a grant of power for a king.,The Constitution is not a grant of power for a king.,The Constitution is not a grant of power for a king.,OpEd,2024-11-22
2024-11-22 10:04:08+00:00,How to Avoid Awkward Holiday Conversations,All you need is 30 seconds to prep.,"I’m hosting Thanksgiving for my extended family this year, and I want it to be restorative and fun.",All you need is 30 seconds to prep.,Well,2024-11-22
2024-11-22 10:27:01+00:00,"‘This Helps Netanyahu’: Israelis Rally Around Leader Over Warrant, for Now","An I.C.C. arrest warrant for Prime Minister Benjamin Netanyahu over the war in Gaza spurred outrage across Israel’s political spectrum. But in the long term, it’s not a good look for a prime minister.","The more Prime Minister Benjamin Netanyahu of Israel is cast as an international pariah, the more many Israelis appear to embrace him.","An I.C.C. arrest warrant for Prime Minister Benjamin Netanyahu over the war in Gaza spurred outrage across Israel’s political spectrum. But in the long term, it’s not a good look for a prime minister.",Foreign,2024-11-22
2024-11-22 11:00:02+00:00,Wordle Review No. 1253,"Scroll down for hints and conversation about the puzzle for Saturday, Nov. 23, 2024.","Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.","Scroll down for hints and conversation about the puzzle for Saturday, Nov. 23, 2024.",Games,2024-11-22
2024-11-22 11:00:03+00:00,The Connections Companion No. 531,"Scroll down for hints and conversation about the puzzle for Saturday, Nov. 23, 2024.","Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.","Scroll down for hints and conversation about the puzzle for Saturday, Nov. 23, 2024.",Games,2024-11-22
2024-11-22 11:00:09+00:00,"Trump’s New Pick for Attorney General, and a Surprise Turn in U.S. Drug Deaths","Plus, a “Wicked” warning.",On Today’s Episode:,"Plus, a “Wicked” warning.",Podcasts,2024-11-22
2024-11-22 11:00:13+00:00,Matt Gaetz Calls It Quits,President-elect Donald Trump’s first pick for attorney general had faced scrutiny after allegations of sexual misconduct and drug use.,"After just nine days as Donald Trump’s pick for attorney general, Matt Gaetz has withdrawn from consideration.",President-elect Donald Trump’s first pick for attorney general had faced scrutiny after allegations of sexual misconduct and drug use.,Podcasts,2024-11-22
2024-11-22 11:29:48+00:00,"As Ukraine Fires U.S. Missiles, Putin Sends a Chilling Message",The Russian leader ominously declares that America risks nuclear war as it expands its aid.,"In many ways, President Vladimir V. Putin seems to be winning.",The Russian leader ominously declares that America risks nuclear war as it expands its aid.,Foreign,2024-11-22
2024-11-22 11:38:26+00:00,"Ukraine Cancels Parliament Session, Citing a Warning Over a Missile Attack",This is the first time Parliament has canceled a session since Russia invaded Ukraine.,"Ukraine’s Parliament canceled a session on Friday over a warning that Russia could target the building in an attack with a missile that Ukraine’s air defenses cannot shoot down, lawmakers said.",This is the first time Parliament has canceled a session since Russia invaded Ukraine.,Foreign,2024-11-22
2024-11-22 11:43:13+00:00,Changes in New York City,How city and state officials are trying to make the city more livable.,"New York City faces an affordability crisis. Rents have soared. The century-old subway needs to be modernized, and buses are painfully slow. Piles of trash bags often line the sidewalks. The person tasked with fixing these problems, Mayor Eric Adams, faces a major corruption scandal.",How city and state officials are trying to make the city more livable.,NYTNow,2024-11-22
2024-11-22 11:44:45+00:00,Israel Strikes Across Lebanon After Ordering Evacuations of Southern Towns,The wide-scale bombardment continued a day after a U.S. envoy held talks with Israeli officials on a possible cease-fire with Hezbollah militants.,"Israel pressed on with its bombardment of Lebanon on Friday after issuing widespread evacuation warnings in the country’s south, as its conflict with Hezbollah militants showed no sign of abating despite a U.S.-led push for a cease-fire.",The wide-scale bombardment continued a day after a U.S. envoy held talks with Israeli officials on a possible cease-fire with Hezbollah militants.,Foreign,2024-11-22
2024-11-22 11:50:52+00:00,"Russia Supplies Antiaircraft Missiles to North Korea, South Korea Says",Pyongyang has long coveted an advanced air-defense system to guard against missiles and war planes from the United States and South Korea.,"Russia has supplied North Korea with antiaircraft missiles in return for the deployment of its troops ​to fight in Russia’s war against Ukraine, South Korea’s national security adviser said on Friday.​",Pyongyang has long coveted an advanced air-defense system to guard against missiles and war planes from the United States and South Korea.,Foreign,2024-11-22
2024-11-22 12:00:05+00:00,Trump’s Next Online Speech Cop + Doctors vs. ChatGPT + Hard Fork Crimes Division,“I feel very strongly that the First Amendment is under the most direct threat that any of us will ever really experience.”,"This week, President-elect Donald Trump picked Brendan Carr to be the next chairman of the F.C.C. We talk with The Verge’s editor in chief, Nilay Patel, about what this could mean for the future of the internet, and for free speech at large. Then, a new study found that ChatGPT defeated doctors at diagnosing some diseases. One of the study’s authors, Dr. Adam Rodman, joins us to discuss the future of medicine. And finally, court is back in session. It’s time for the Hard Fork Crimes Division.",“I feel very strongly that the First Amendment is under the most direct threat that any of us will ever really experience.”,Podcasts,2024-11-22
2024-11-22 12:17:56+00:00,A 47-Foot-Long Whale Carcass Captivates an Alaskan City,"Crowds in Anchorage have braved freezing temperatures and slippery ice to see the hulking carcass of a rare fin whale, which washed ashore a few miles from downtown.","Sue Heverling wrapped herself in a winter coat, clutched a pair of hiking poles and set out across a frozen mud flat near Anchorage, braving five-degree temperatures and treacherous ice to see the Alaskan city’s newest, and largest, spectacle.","Crowds in Anchorage have braved freezing temperatures and slippery ice to see the hulking carcass of a rare fin whale, which washed ashore a few miles from downtown.",Express,2024-11-22
2024-11-22 12:28:54+00:00,Merkel Memoir Recalls What It Was Like Dealing With Trump and Putin,The new book by former Chancellor Angela Merkel of Germany also aims to justify decisions she made that are still affecting her country and the rest of Europe.,"Shortly after Donald J. Trump’s 2017 inauguration, Angela Merkel, who was then Germany’s chancellor, visited Washington. As the world looked on, the two leaders sat in front of an unlit fireplace, awkwardly and silently waiting for the photographers to do their work.",The new book by former Chancellor Angela Merkel of Germany also aims to justify decisions she made that are still affecting her country and the rest of Europe.,Foreign,2024-11-22
2024-11-22 12:44:37+00:00,What Bondi Might Do as Attorney General,"Donald Trump’s new pick to lead the Justice Department fought to overturn the Affordable Care Act, and has lobbied for Amazon, Uber and General Motors.","Heads in Washington are still spinning after Donald Trump named Pam Bondi as his choice for attorney general, just hours following Matt Gaetz’s withdrawal from consideration.","Donald Trump’s new pick to lead the Justice Department fought to overturn the Affordable Care Act, and has lobbied for Amazon, Uber and General Motors.",Business,2024-11-22
2024-11-22 12:56:47+00:00,"Frozen Out: Yelloh, Formerly Schwan’s Home Delivery, Closes","The frozen food delivery company, known for its yellow trucks, has closed after losing ground to its competitors and renaming itself Yelloh.","Yelloh, the frozen food delivery service formerly called Schwan’s Home Delivery, which had once been known for its reach with rural Americans and its direct-to-consumer business model, is closing its doors on Friday after decades of decline.","The frozen food delivery company, known for its yellow trucks, has closed after losing ground to its competitors and renaming itself Yelloh.",Express,2024-11-22
2024-11-22 13:48:59+00:00,The New York Times Presents: ‘Weight of the World’,"As GLP-1 medications like Ozempic soar in popularity, our new documentary follows three people on their weight-loss journeys — and explores how decades of diet culture paved the way for the drugs’ rise.","Watch our new documentary on FX and Hulu starting Friday, Nov. 22, at 10 p.m. Eastern.","As GLP-1 medications like Ozempic soar in popularity, our new documentary follows three people on their weight-loss journeys — and explores how decades of diet culture paved the way for the drugs’ rise.",Podcasts,2024-11-22
2024-11-22 14:00:08+00:00,High-Yield Savings Accounts Are Still a Good Deal,"Interest rates have been falling, but deposits are earning more than inflation.",You’ve probably been discouraged to see the interest rate on your high-yield savings account fall during the past couple of months. But your money is still earning much more than it would in a traditional savings account — and more than inflation.,"Interest rates have been falling, but deposits are earning more than inflation.",Business,2024-11-22
2024-11-22 15:11:29+00:00,Guard at U.S. Embassy in Norway Accused of Spying for Russia and Iran,The Norwegian man was arrested this week in Oslo and ordered jailed pending further investigation in what the authorities called a ‘very serious case.’,"Authorities in Norway have arrested a Norwegian man who worked as a security guard at the U.S. embassy in Oslo, accusing him of passing sensitive information to Russia and Iran.",The Norwegian man was arrested this week in Oslo and ordered jailed pending further investigation in what the authorities called a ‘very serious case.’,Foreign,2024-11-22
2024-11-22 15:25:10+00:00,"Orban Invites Netanyahu to Hungary, Flouting I.C.C. Arrest Warrant","Hungary, unlike the United States, is a signatory to the court, which accused the Israeli leader of war crimes in Gaza. Responses to the warrant from other European countries were varied.","Prime Minister Viktor Orban of Hungary, Europe’s perennial rule-breaker and a champion of national sovereignty, said on Friday that he had invited Israel’s leader, Benjamin Netanyahu, to visit his country and would ignore an International Criminal Court arrest warrant against the Israeli prime minister.","Hungary, unlike the United States, is a signatory to the court, which accused the Israeli leader of war crimes in Gaza. Responses to the warrant from other European countries were varied.",Foreign,2024-11-22
2024-11-22 15:31:22+00:00,"Behind Schumer’s Silence on Trump’s Picks, a Bid to Spotlight G.O.P. Divides",The Senate majority leader is staying out of Republican turmoil over the more contentious picks for strategic reasons.,"Senator Chuck Schumer, the New York Democrat and majority leader for a few more weeks, is not known for keeping his thoughts to himself. But he has been uncharacteristically restrained about offering up his views on even the most eyebrow-raising potential Trump administration nominees emanating from Mar-a-Lago.",The Senate majority leader is staying out of Republican turmoil over the more contentious picks for strategic reasons.,Washington,2024-11-22
2024-11-22 15:32:27+00:00,When Your Living Room Is Also a Gallery,"Tired of the featureless white cube, curators and dealers are staging shows in the most personal spaces of all: their homes.","Located on a quiet residential street in North London, the Victorian-era townhouse that was, until his death in 2012, the home and studio of the activist, writer and potter Emmanuel Cooper still bears the name of his business, Fonthill Pottery, above the first-floor windows. Over the course of its 153-year history, the building has also been a butcher shop and a supplier of valves and transistors. Now it’s taking on a new identity: live-in art gallery. On a warm October night during the city’s Frieze Art Fair, the curator Rajan Biljani, 40 — who has owned the property since 2014 — invited 150 guests to his home for the opening of an exhibition showcasing work from South Asian diaspora artists, including Harminder Judge and Vipeksha Gupta, alongside rare furniture pieces by Pierre Jeanneret and Le Corbusier collected from Chandigarh, the Modernist city in India conceived in 1947 by the country’s first prime minister, Jawaharlal Nehru. “I wanted to share the house and honor the fact that it was an artist’s studio,” says Biljani of his motivation for turning his residence into a by-appointment gallery.","Tired of the featureless white cube, curators and dealers are staging shows in the most personal spaces of all: their homes.",TStyle,2024-11-22
2024-11-22 15:43:26+00:00,How to Survive Thanksgiving Travel,"The busiest travel period of the year can be daunting, but we’ve got tips to help minimize the stress, at the airport and on the road.","Planes, trains, highways, they’re all going to be packed over the Thanksgiving holiday, traditionally one of the busiest periods for travel.","The busiest travel period of the year can be daunting, but we’ve got tips to help minimize the stress, at the airport and on the road.",Travel,2024-11-22
2024-11-22 15:45:47+00:00,"Amazon Invests $4 Billion in Anthropic, Deepening Its A.I. Ties","Since last September, the tech giant has pumped $8 billion into the artificial intelligence start-up, a sign of intense competition in developing tools that are reshaping the tech sector.","Amazon said on Friday that it would invest another $4 billion in Anthropic, a start-up that competes with OpenAI and Google in the increasingly competitive field of artificial intelligence.","Since last September, the tech giant has pumped $8 billion into the artificial intelligence start-up, a sign of intense competition in developing tools that are reshaping the tech sector.",Business,2024-11-22
2024-11-22 15:52:23+00:00,Far From the Climate Talks: The Human Cost of Global Warming in 2024,"Every month so far has seen floods, fires, smashed heat records or some combination of extreme weather. Little time remains for leaders to agree on what to do about it.",The dissonance is jarring.,"Every month so far has seen floods, fires, smashed heat records or some combination of extreme weather. Little time remains for leaders to agree on what to do about it.",Climate,2024-11-22
2024-11-22 15:53:08+00:00,What Elon Musk Needs From China,"From electric cars to solar panels, Mr. Musk has built businesses in high-tech manufacturing sectors now targeted by Beijing for Chinese dominance.","No American business leader has more visibly and lavishly supported President-elect Donald J. Trump than Elon Musk — and few if any have a more complex relationship with China, a country that Mr. Trump has vowed to confront with higher tariffs and other measures.","From electric cars to solar panels, Mr. Musk has built businesses in high-tech manufacturing sectors now targeted by Beijing for Chinese dominance.",Business,2024-11-22
2024-11-22 16:00:03+00:00,Turkey Stock and Pie Crusts and Cranberry Sauce and Shallot Gravy,And cornbread stuffing with esquites and roasted beets with hazelnuts and honey. Let’s go.,"Good morning. This is it. We’re in the chute now, inexorably headed toward the Thanksgiving feast. This is a weekend for list-making, for shopping, for firming up travel plans, for pledging that this is the year you’re not going to argue with your sister about nuts in the cranberry sauce.",And cornbread stuffing with esquites and roasted beets with hazelnuts and honey. Let’s go.,Dining,2024-11-22
2024-11-22 16:00:07+00:00,Five Science Fiction Movies to Stream Now,"This month’s picks include a heart-wrenching animated Filipino film, a yeasty savior and the return of Carrie-Anne Moss.","To communicate, Eric (Carlo Aquino) needs to write: texts on his phone or messages on a dry-erase board he always carries with him. How could he talk? After all, there is a blur where his mouth should be — an effect that is poetically rendered in Carl Joseph Papa’s animated film, which used the rotoscoping technique to trace drawings over its live cast. Not that anybody appears to notice anything amiss with Eric’s face, including his mother, Rosalinda (Dolly De Leon, a Golden Globe nominee for “Triangle of Sadness”), and his sweet co-worker Carlo (Gio Gahol), who may be flirting. In flashbacks told in childlike scrawls, we see Eric being taken by aliens, who turn out to be more inquisitive than hostile. He escapes, but they haunt his memories and likely are the key to his silence.","This month’s picks include a heart-wrenching animated Filipino film, a yeasty savior and the return of Carrie-Anne Moss.",Culture,2024-11-22
2024-11-22 16:06:38+00:00,Covid Can Raise the Risk of Heart Problems for Years,People who had severe infections are especially vulnerable.,"Since nearly the start of the pandemic, scientists have known that a Covid-19 infection increases the risk of heart problems. A growing body of research now suggests that this risk can last until well after the infection has cleared.",People who had severe infections are especially vulnerable.,Well,2024-11-22
2024-11-22 16:07:30+00:00,"Loathe Thy Neighbor, at Least in These 4 Crime Novels",Our critic on November’s best new books.,"I’ve long appreciated the way Burnet’s novels are in conversation with earlier times. “His Bloody Project” and “Case Study,” in particular, mine the postmodern era without pretense and with deep respect. And I harbor a soft spot for his Frenchified crime novels, those initially purported to be written by “Raymond Brunet,” which are in the vein of Georges Simenon’s romans durs and the work of Jean-Patrick Manchette.",Our critic on November’s best new books.,BookReview,2024-11-22
2024-11-22 16:15:12+00:00,A Range of Lessons From Trump’s Victory,Readers respond to an essay by Roxane Gay. Also: A Republican plan to bar a transgender member from the women’s bathroom; Matt Gaetz; Elon Musk’s cuts.,To the Editor:,Readers respond to an essay by Roxane Gay. Also: A Republican plan to bar a transgender member from the women’s bathroom; Matt Gaetz; Elon Musk’s cuts.,Letters,2024-11-22
2024-11-22 16:24:09+00:00,"‘Carl the Collector’ Puts an Autistic Child (Well, Raccoon) in the Lead",Several recent TV series for adults have featured autistic lead characters. A new PBS show looks to expand that trend into children’s programming.,"Carl isn’t unlike many small children you may know. He balks when his mother suggests he get rid of some of his many stuffed animals. If his friends want to play a game that isn’t his favorite, he feels frustrated. And when he realizes he has left one of his prized toy collections away from home, he needs help falling asleep.",Several recent TV series for adults have featured autistic lead characters. A new PBS show looks to expand that trend into children’s programming.,Culture,2024-11-22
2024-11-22 16:26:07+00:00,Scholars Thought White Women Were Passive Enslavers. They Were Wrong.,"For generations, scholars argued that white women were rarely involved in the active buying and selling of Black people. A growing body of research says otherwise.",This article is also a weekly newsletter. Sign up for Race/Related here.,"For generations, scholars argued that white women were rarely involved in the active buying and selling of Black people. A growing body of research says otherwise.",National,2024-11-22
2024-11-22 16:28:56+00:00,Blue States Worry That Blocking Trump Will Be Tougher This Time,"Democrat-led states successfully challenged policies during the first Trump administration. Now, they worry the new White House will be more prepared and less restrained.","During the early days of Donald J. Trump’s first presidency, lawyers at the attorney general’s office in Washington State would gather to strategize about what they saw as troubling directives being handed down by the White House.","Democrat-led states successfully challenged policies during the first Trump administration. Now, they worry the new White House will be more prepared and less restrained.",National,2024-11-22
2024-11-22 16:30:06+00:00,"Bluesky, Smiling at Me","Bluesky has a hint of the old Twitter magic, but the feeling of freedom it offers might be even better.","After an hour or so of scrolling through Bluesky the other night, I felt something I haven’t felt on social media in a long time: free.","Bluesky has a hint of the old Twitter magic, but the feeling of freedom it offers might be even better.",Business,2024-11-22
2024-11-22 16:33:16+00:00,"M. Jodi Rell, Former Republican Governor of Connecticut, Dies at 78","She was lieutenant governor when her boss, Gov. John G. Rowland, resigned in a corruption scandal. The second woman to lead the state, she was later elected in her own right.","M. Jodi Rell, who was the first and, to date, the only Republican woman to serve as governor of Connecticut, beginning her seven years in office when the incumbent resigned in a corruption scandal, died on Wednesday in Florida. She was 78.","She was lieutenant governor when her boss, Gov. John G. Rowland, resigned in a corruption scandal. The second woman to lead the state, she was later elected in her own right.",Obits,2024-11-22
2024-11-22 16:36:58+00:00,"Why Germany’s Economy, Once a Leader in Europe, Is Now in Crisis","The country is facing a second year of zero growth, with industry leaders gloomy and worried about potential tariffs from President-elect Donald Trump.","As Germans prepare for a snap election after the collapse of a fragile government coalition, one issue at the top of voters’ minds will be how the new government would revive the country’s once powerful economy at a time when energy prices are high and companies are cutting jobs.","The country is facing a second year of zero growth, with industry leaders gloomy and worried about potential tariffs from President-elect Donald Trump.",Business,2024-11-22
2024-11-22 16:38:39+00:00,Congestion Pricing Plan Set to Come to New York City on Jan. 5,"The Federal Highway Administration approved the program on Friday, though it could still be stopped by lawsuits. President-elect Donald Trump is also opposed to the plan.","Come January, most drivers will pay $9 to enter the heart of Manhattan, after New York City was granted federal approval for a tolling plan, decades in the making, that will be the first of its kind in the nation.","The Federal Highway Administration approved the program on Friday, though it could still be stopped by lawsuits. President-elect Donald Trump is also opposed to the plan.",Metro,2024-11-22
2024-11-22 16:39:19+00:00,Elon Musk Gets a Crash Course in How Trumpworld Works,"The world’s richest person, not known for his humility, is still learning the cutthroat courtier politics of Donald Trump’s inner circle — and his ultimate influence remains an open question.","For the first 53 years of his life, Elon Musk barely spent any time with Donald J. Trump. Then, beginning on the night of Nov. 5, he spent basically no time without him.","The world’s richest person, not known for his humility, is still learning the cutthroat courtier politics of Donald Trump’s inner circle — and his ultimate influence remains an open question.",Politics,2024-11-22
2024-11-22 16:50:33+00:00,Former Building Superintendent Charged With Stealing From Older Tenant,The super has denied wrongdoing and pleaded not guilty to charges in New York Supreme Court.,"A former building superintendent in Manhattan has been charged with stealing more than $350,000 from a 100-year-old tenant who lives in the co-op where she worked.",The super has denied wrongdoing and pleaded not guilty to charges in New York Supreme Court.,RealEstate,2024-11-22
2024-11-22 16:57:25+00:00,Slavery’s Ghost Haunts a Booker Prizewinner’s First TV Show,"Marlon James’s new HBO detective series, “Get Millie Black,” draws on Jamaica’s colonial history as well as his family’s experiences.","In 2015, the author Marlon James was in London, where he had just won the Booker Prize for his novel “A Brief History of Seven Killings.” Holed away in a hotel room after the ceremony before he flew home to Minneapolis, the characters for a TV show began to take shape.","Marlon James’s new HBO detective series, “Get Millie Black,” draws on Jamaica’s colonial history as well as his family’s experiences.",Culture,2024-11-22
2024-11-22 17:13:33+00:00,Trump’s Sentencing in New York Is Officially on Hold,"The judge in the case confirmed that the former and future president, who was convicted on 34 felony counts, would not receive his punishment next week.","A New York judge on Friday postponed President-elect Donald J. Trump’s sentencing in his Manhattan criminal case, confirming that the former and future president would not receive his punishment next week.","The judge in the case confirmed that the former and future president, who was convicted on 34 felony counts, would not receive his punishment next week.",Metro,2024-11-22
2024-11-22 17:19:59+00:00,"Some Clonazepam Pills Recalled Over Incorrect Doses on Label, F.D.A. Says","The drug, known by the brand name Klonopin, is used for panic disorder and seizures.","A company that makes clonazepam, a drug commonly prescribed for anxiety and seizures, has expanded its recall of some of the pills after it discovered that they were labeled with the wrong strength, the Food and Drug Administration announced this week.","The drug, known by the brand name Klonopin, is used for panic disorder and seizures.",Well,2024-11-22
2024-11-22 17:35:37+00:00,"Terms of Proposed Lebanon Cease-Fire Begin to Take Shape, Officials Say","Key details still needed to be worked out between Israel and Hezbollah, and disagreements could scuttle or delay any deal, the officials said. But some cited reasons for cautious optimism.","After weeks of deadly Israeli airstrikes in Lebanon and punishing combat between Israeli forces and the Hezbollah militant group, the contours of a potential cease-fire agreement appear to be taking shape, according to several regional and U.S. officials briefed on the ongoing diplomacy.","Key details still needed to be worked out between Israel and Hezbollah, and disagreements could scuttle or delay any deal, the officials said. But some cited reasons for cautious optimism.",Foreign,2024-11-22
2024-11-22 17:36:06+00:00,A Moment of Genuine Warmth and Sadness on ‘The Great British Bake Off’,The current season has one of the most memorable characters of the series.,I have been watching “The Great British Bake Off” since it arrived on American shores about 10 years ago as “The Great British Baking Show.” The baking competition was such a staple of my mid-aughts TV routine that my older daughter used to call it “cake channel” when she was in preschool.,The current season has one of the most memorable characters of the series.,OpEd,2024-11-22
2024-11-22 17:39:36+00:00,"In ‘A Man on the Inside,’ Ted Danson Finds Another Good Place","Created by Michael Schur and starring Danson, this Netflix sitcom synthesizes the most gutting realities of life and death into cozy, low-stakes comedy.","“A Man on the Inside,” created by Michael Schur and starring Ted Danson, synthesizes the most gutting realities of life and death into a cozy, low-stakes comedy populated by well-intentioned sweethearts. The show is as gentle and mild as baby soap, though it could hardly promise no tears.","Created by Michael Schur and starring Danson, this Netflix sitcom synthesizes the most gutting realities of life and death into cozy, low-stakes comedy.",Culture,2024-11-22
2024-11-22 17:41:52+00:00,South Africa’s A.N.C. Rejects Jacob Zuma’s Appeal Against His Expulsion,The country’s governing party had severed ties with the former president in July after he campaigned for an opposition party in the last general election.,"South Africa’s governing party, the African National Congress, affirmed its decision to expel its former leader Jacob Zuma on Friday, rejecting his efforts to remain in the party.",The country’s governing party had severed ties with the former president in July after he campaigned for an opposition party in the last general election.,Foreign,2024-11-22
2024-11-22 17:42:12+00:00,"Caravaggio Painting, Unseen for Decades, Goes on Display","A portrait by the artist had a public debut in Rome on Friday, after decades hidden away in a private collection. Now Italy wants to buy it.","When Thomas Clement Salomon became the director of Italy’s National Galleries of Ancient Art last January, he lost no time in hatching an ambitious plan: to bring Caravaggio’s “Portrait of Monsignor Maffeo Barberini” on public view.","A portrait by the artist had a public debut in Rome on Friday, after decades hidden away in a private collection. Now Italy wants to buy it.",Culture,2024-11-22
2024-11-22 17:48:39+00:00,"Kendrick Lamar Releases a Surprise Album, ‘GNX’",The rapper’s sixth studio album follows the success of a pair of tracks this year that were sparked by a war of words with Drake.,"Kendrick Lamar, the rapper laureate and one of the music world’s least predictable stars, released a surprise new album, “GNX,” on Friday.",The rapper’s sixth studio album follows the success of a pair of tracks this year that were sparked by a war of words with Drake.,Culture,2024-11-22
